store_id,date,horizon_day,forecast_p50,forecast_p80,forecast_p95,forecast_cv,campaign,is_weekend,city,archetype,service_min,travel_min,stops_per_hour_cap,existing_permanent,existing_outsourced,shipments,workload_minutes,required_courier_hours,availability_factor,productive_hour_fraction,effective_hours_per_head,required_scheduled_courier_hours,required_headcount,existing_headcount,staffing_gap,gap_direction
AUH-01,2026-08-25,23,582.0,662.6,739.9,0.165,none,False,Abu Dhabi,urban_dense,2.6,2.0,13.0,3,3,582.0,2677.2,44.62,0.7771428571428572,0.7394999999999999,4.597577142857143,44.62,9.70511176072863,6,3.705111760728631,understaffed
AUH-02,2026-08-25,23,424.3,483.2,539.5,0.165,none,False,Abu Dhabi,suburban,3.0,3.4,9.0,4,2,424.3,2715.5200000000004,45.25866666666668,0.7771428571428572,0.7394999999999999,4.597577142857143,45.25866666666668,9.84402550743083,6,3.84402550743083,understaffed
AUH-03,2026-08-25,23,315.2,358.9,400.8,0.165,none,False,Abu Dhabi,industrial_b2b,4.2,4.8,6.5,5,2,315.2,2836.7999999999997,47.279999999999994,0.7771428571428572,0.7394999999999999,4.597577142857143,47.279999999999994,10.283677365469511,7,3.2836773654695115,understaffed
SHJ-01,2026-08-25,23,472.8,538.4,601.2,0.165,none,False,Sharjah,suburban,3.0,3.4,9.0,4,3,472.8,3025.92,50.432,0.7771428571428572,0.7394999999999999,4.597577142857143,50.432,10.969255856500816,7,3.9692558565008156,understaffed
SHJ-02,2026-08-25,23,363.7,414.1,462.4,0.165,none,False,Sharjah,mixed,3.0,3.0,10.0,2,3,363.7,2182.2,36.37,0.7771428571428572,0.7394999999999999,4.597577142857143,36.37,7.910688362566121,5,2.9106883625661206,understaffed
AAN-01,2026-08-25,23,230.4,262.3,292.9,0.165,none,False,Al Ain,mixed,3.0,3.0,10.0,2,2,230.4,1382.4,23.040000000000003,0.7771428571428572,0.7394999999999999,4.597577142857143,23.040000000000003,5.011335162868393,4,1.0113351628683933,understaffed
RAK-01,2026-08-25,23,212.2,241.6,269.8,0.165,none,False,Ras Al Khaimah,mixed,3.0,3.0,10.0,2,1,212.2,1273.1999999999998,21.219999999999995,0.7771428571428572,0.7394999999999999,4.597577142857143,21.219999999999995,4.615474485940419,3,1.6154744859404193,understaffed
FUJ-01,2026-08-25,23,181.9,207.1,231.2,0.165,none,False,Fujairah,suburban,3.0,3.4,9.0,2,1,181.9,1164.16,19.40266666666667,0.7771428571428572,0.7394999999999999,4.597577142857143,19.40266666666667,4.2201938246563,3,1.2201938246562998,understaffed
DXB-01,2026-08-26,24,752.2,856.5,956.4,0.165,none,False,Dubai,urban_dense,2.6,2.0,13.0,5,4,752.2,3460.12,57.66866666666667,0.7771428571428572,0.7394999999999999,4.597577142857143,57.66866666666667,12.543273310000131,9,3.5432733100001315,understaffed
DXB-02,2026-08-26,24,655.2,746.0,833.0,0.165,none,False,Dubai,urban_dense,2.6,2.0,13.0,5,3,655.2,3013.92,50.232,0.7771428571428572,0.7394999999999999,4.597577142857143,50.232,10.925754683212027,8,2.925754683212027,understaffed
DXB-03,2026-08-26,24,497.5,566.4,632.5,0.165,none,False,Dubai,suburban,3.0,3.4,9.0,5,2,497.5,3184.0,53.06666666666667,0.7771428571428572,0.7394999999999999,4.597577142857143,53.06666666666667,11.542311312625117,7,4.542311312625117,understaffed
DXB-04,2026-08-26,24,370.1,421.3,470.5,0.165,none,False,Dubai,industrial_b2b,4.2,4.8,6.5,5,3,370.1,3330.9,55.515,0.7771428571428572,0.7394999999999999,4.597577142857143,55.515,12.074838175635366,8,4.0748381756353655,understaffed
AUH-01,2026-08-26,24,582.4,663.1,740.5,0.165,none,False,Abu Dhabi,urban_dense,2.6,2.0,13.0,3,3,582.4,2679.0399999999995,44.65066666666666,0.7771428571428572,0.7394999999999999,4.597577142857143,44.65066666666666,9.71178194063291,6,3.7117819406329104,understaffed
AUH-02,2026-08-26,24,424.7,483.5,539.9,0.165,none,False,Abu Dhabi,suburban,3.0,3.4,9.0,4,2,424.7,2718.08,45.30133333333333,0.7771428571428572,0.7394999999999999,4.597577142857143,45.30133333333333,9.853305757732436,6,3.8533057577324357,understaffed
AUH-03,2026-08-26,24,315.5,359.2,401.1,0.165,none,False,Abu Dhabi,industrial_b2b,4.2,4.8,6.5,5,2,315.5,2839.5,47.325,0.7771428571428572,0.7394999999999999,4.597577142857143,47.325,10.293465129459491,7,3.2934651294594914,understaffed
SHJ-01,2026-08-26,24,473.2,538.8,601.6,0.165,none,False,Sharjah,suburban,3.0,3.4,9.0,4,3,473.2,3028.48,50.474666666666664,0.7771428571428572,0.7394999999999999,4.597577142857143,50.474666666666664,10.978536106802421,7,3.978536106802421,understaffed
SHJ-02,2026-08-26,24,364.0,414.4,462.8,0.165,none,False,Sharjah,mixed,3.0,3.0,10.0,2,3,364.0,2184.0,36.4,0.7771428571428572,0.7394999999999999,4.597577142857143,36.4,7.917213538559439,5,2.917213538559439,understaffed
AAN-01,2026-08-26,24,230.5,262.5,293.1,0.165,none,False,Al Ain,mixed,3.0,3.0,10.0,2,2,230.5,1383.0,23.05,0.7771428571428572,0.7394999999999999,4.597577142857143,23.05,5.013510221532832,4,1.0135102215328322,understaffed
RAK-01,2026-08-26,24,212.3,241.8,270.0,0.165,none,False,Ras Al Khaimah,mixed,3.0,3.0,10.0,2,1,212.3,1273.8000000000002,21.230000000000004,0.7771428571428572,0.7394999999999999,4.597577142857143,21.230000000000004,4.617649544604861,3,1.6176495446048609,understaffed
FUJ-01,2026-08-26,24,182.0,207.2,231.4,0.165,none,False,Fujairah,suburban,3.0,3.4,9.0,2,1,182.0,1164.8,19.413333333333334,0.7771428571428572,0.7394999999999999,4.597577142857143,19.413333333333334,4.222513887231701,3,1.2225138872317007,understaffed
DXB-01,2026-08-27,25,752.8,857.1,957.1,0.165,none,False,Dubai,urban_dense,2.6,2.0,13.0,5,4,752.8,3462.8799999999997,57.71466666666666,0.7771428571428572,0.7394999999999999,4.597577142857143,57.71466666666666,12.553278579856551,9,3.553278579856551,understaffed
DXB-02,2026-08-27,25,655.7,746.5,833.6,0.165,none,False,Dubai,urban_dense,2.6,2.0,13.0,5,3,655.7,3016.22,50.27033333333333,0.7771428571428572,0.7394999999999999,4.597577142857143,50.27033333333333,10.934092408092377,8,2.9340924080923774,understaffed
DXB-03,2026-08-27,25,497.8,566.8,632.9,0.165,none,False,Dubai,suburban,3.0,3.4,9.0,5,2,497.8,3185.92,53.09866666666667,0.7771428571428572,0.7394999999999999,4.597577142857143,53.09866666666667,11.549271500351322,7,4.549271500351322,understaffed
DXB-04,2026-08-27,25,370.3,421.7,470.8,0.165,none,False,Dubai,industrial_b2b,4.2,4.8,6.5,5,3,370.3,3332.7000000000003,55.545,0.7771428571428572,0.7394999999999999,4.597577142857143,55.545,12.081363351628683,8,4.081363351628683,understaffed
AUH-01,2026-08-27,25,582.8,663.6,741.0,0.165,none,False,Abu Dhabi,urban_dense,2.6,2.0,13.0,3,3,582.8,2680.8799999999997,44.68133333333333,0.7771428571428572,0.7394999999999999,4.597577142857143,44.68133333333333,9.718452120537192,6,3.718452120537192,understaffed
AUH-02,2026-08-27,25,425.0,483.9,540.3,0.165,none,False,Abu Dhabi,suburban,3.0,3.4,9.0,4,2,425.0,2720.0,45.333333333333336,0.7771428571428572,0.7394999999999999,4.597577142857143,45.333333333333336,9.860265945458643,6,3.860265945458643,understaffed
AUH-03,2026-08-27,25,315.7,359.4,401.4,0.165,none,False,Abu Dhabi,industrial_b2b,4.2,4.8,6.5,5,2,315.7,2841.2999999999997,47.355,0.7771428571428572,0.7394999999999999,4.597577142857143,47.355,10.299990305452809,7,3.299990305452809,understaffed
SHJ-01,2026-08-27,25,473.5,539.2,602.1,0.165,none,False,Sharjah,suburban,3.0,3.4,9.0,4,3,473.5,3030.4,50.50666666666667,0.7771428571428572,0.7394999999999999,4.597577142857143,50.50666666666667,10.985496294528629,7,3.9854962945286285,understaffed
SHJ-02,2026-08-27,25,364.3,414.7,463.1,0.165,none,False,Sharjah,mixed,3.0,3.0,10.0,2,3,364.3,2185.8,36.43,0.7771428571428572,0.7394999999999999,4.597577142857143,36.43,7.923738714552758,5,2.9237387145527576,understaffed
AAN-01,2026-08-27,25,230.7,262.7,293.3,0.165,none,False,Al Ain,mixed,3.0,3.0,10.0,2,2,230.7,1384.1999999999998,23.069999999999997,0.7771428571428572,0.7394999999999999,4.597577142857143,23.069999999999997,5.01786033886171,4,1.01786033886171,understaffed
RAK-01,2026-08-27,25,212.5,241.9,270.2,0.165,none,False,Ras Al Khaimah,mixed,3.0,3.0,10.0,2,1,212.5,1275.0,21.25,0.7771428571428572,0.7394999999999999,4.597577142857143,21.25,4.621999661933739,3,1.6219996619337387,understaffed
FUJ-01,2026-08-27,25,182.1,207.4,231.6,0.165,none,False,Fujairah,suburban,3.0,3.4,9.0,2,1,182.1,1165.44,19.424,0.7771428571428572,0.7394999999999999,4.597577142857143,19.424,4.224833949807103,3,1.2248339498071026,understaffed
DXB-01,2026-08-28,26,889.0,1012.2,1130.3,0.165,none,True,Dubai,urban_dense,2.6,2.0,13.0,5,4,889.0,4089.3999999999996,68.15666666666667,0.7771428571428572,0.7394999999999999,4.597577142857143,68.15666666666667,14.82447483726418,9,5.82447483726418,understaffed
DXB-02,2026-08-28,26,774.3,881.6,984.4,0.165,none,True,Dubai,urban_dense,2.6,2.0,13.0,5,3,774.3,3561.7799999999993,59.362999999999985,0.7771428571428572,0.7394999999999999,4.597577142857143,59.362999999999985,12.911800749711645,8,4.911800749711645,understaffed
DXB-03,2026-08-28,26,587.9,669.3,747.4,0.165,none,True,Dubai,suburban,3.0,3.4,9.0,5,2,587.9,3762.56,62.70933333333333,0.7771428571428572,0.7394999999999999,4.597577142857143,62.70933333333333,13.639647880788555,7,6.639647880788555,understaffed
DXB-04,2026-08-28,26,437.3,497.9,556.0,0.165,none,True,Dubai,industrial_b2b,4.2,4.8,6.5,5,3,437.3,3935.7000000000003,65.595,0.7771428571428572,0.7394999999999999,4.597577142857143,65.595,14.267297309390287,8,6.267297309390287,understaffed
AUH-01,2026-08-28,26,688.2,783.6,875.0,0.165,none,True,Abu Dhabi,urban_dense,2.6,2.0,13.0,3,3,688.2,3165.72,52.76199999999999,0.7771428571428572,0.7394999999999999,4.597577142857143,52.76199999999999,11.476044525315194,6,5.476044525315194,understaffed
AUH-02,2026-08-28,26,501.8,571.4,638.0,0.165,none,True,Abu Dhabi,suburban,3.0,3.4,9.0,4,2,501.8,3211.5200000000004,53.52533333333334,0.7771428571428572,0.7394999999999999,4.597577142857143,53.52533333333334,11.642074003367407,6,5.642074003367407,understaffed
AUH-03,2026-08-28,26,372.8,424.5,474.0,0.165,none,True,Abu Dhabi,industrial_b2b,4.2,4.8,6.5,5,2,372.8,3355.2000000000003,55.92,0.7771428571428572,0.7394999999999999,4.597577142857143,55.92,12.162928051545162,7,5.162928051545162,understaffed
SHJ-01,2026-08-28,26,559.2,636.7,711.0,0.165,none,True,Sharjah,suburban,3.0,3.4,9.0,4,3,559.2,3578.8800000000006,59.64800000000001,0.7771428571428572,0.7394999999999999,4.597577142857143,59.64800000000001,12.973789921648173,7,5.973789921648173,understaffed
SHJ-02,2026-08-28,26,430.1,489.8,546.9,0.165,none,True,Sharjah,mixed,3.0,3.0,10.0,2,3,430.1,2580.6000000000004,43.010000000000005,0.7771428571428572,0.7394999999999999,4.597577142857143,43.010000000000005,9.354927315753889,5,4.354927315753889,understaffed
AAN-01,2026-08-28,26,272.4,310.2,346.4,0.165,none,True,Al Ain,mixed,3.0,3.0,10.0,2,2,272.4,1634.3999999999999,27.24,0.7771428571428572,0.7394999999999999,4.597577142857143,27.24,5.924859801932943,4,1.9248598019329428,understaffed
RAK-01,2026-08-28,26,250.9,285.7,319.0,0.165,none,True,Ras Al Khaimah,mixed,3.0,3.0,10.0,2,1,250.9,1505.4,25.09,0.7771428571428572,0.7394999999999999,4.597577142857143,25.09,5.457222189078471,3,2.457222189078471,understaffed
FUJ-01,2026-08-28,26,215.1,244.9,273.4,0.165,none,True,Fujairah,suburban,3.0,3.4,9.0,2,1,215.1,1376.64,22.944000000000003,0.7771428571428572,0.7394999999999999,4.597577142857143,22.944000000000003,4.990454599689775,3,1.990454599689775,understaffed
DXB-01,2026-08-29,27,889.6,1012.9,1131.1,0.165,none,True,Dubai,urban_dense,2.6,2.0,13.0,5,4,889.6,4092.16,68.20266666666666,0.7771428571428572,0.7394999999999999,4.597577142857143,68.20266666666666,14.8344801071206,9,5.8344801071206,understaffed
DXB-02,2026-08-29,27,774.8,882.2,985.1,0.165,none,True,Dubai,urban_dense,2.6,2.0,13.0,5,3,774.8,3564.0799999999995,59.401333333333326,0.7771428571428572,0.7394999999999999,4.597577142857143,59.401333333333326,12.920138474591997,8,4.920138474591997,understaffed
DXB-03,2026-08-29,27,588.3,669.8,748.0,0.165,none,True,Dubai,suburban,3.0,3.4,9.0,5,2,588.3,3765.12,62.751999999999995,0.7771428571428572,0.7394999999999999,4.597577142857143,62.751999999999995,13.648928131090162,7,6.6489281310901625,understaffed
DXB-04,2026-08-29,27,437.6,498.3,556.4,0.165,none,True,Dubai,industrial_b2b,4.2,4.8,6.5,5,3,437.6,3938.4,65.64,0.7771428571428572,0.7394999999999999,4.597577142857143,65.64,14.277085073380263,8,6.277085073380263,understaffed
AUH-01,2026-08-29,27,688.7,784.2,875.7,0.165,none,True,Abu Dhabi,urban_dense,2.6,2.0,13.0,3,3,688.7,3168.02,52.800333333333334,0.7771428571428572,0.7394999999999999,4.597577142857143,52.800333333333334,11.484382250195548,6,5.484382250195548,understaffed
AUH-02,2026-08-29,27,502.2,571.8,638.5,0.165,none,True,Abu Dhabi,suburban,3.0,3.4,9.0,4,2,502.2,3214.08,53.568,0.7771428571428572,0.7394999999999999,4.597577142857143,53.568,11.651354253669012,6,5.6513542536690125,understaffed
AUH-03,2026-08-29,27,373.1,424.8,474.3,0.165,none,True,Abu Dhabi,industrial_b2b,4.2,4.8,6.5,5,2,373.1,3357.9,55.965,0.7771428571428572,0.7394999999999999,4.597577142857143,55.965,12.172715815535138,7,5.172715815535138,understaffed
SHJ-01,2026-08-29,27,559.6,637.2,711.5,0.165,none,True,Sharjah,suburban,3.0,3.4,9.0,4,3,559.6,3581.4400000000005,59.69066666666667,0.7771428571428572,0.7394999999999999,4.597577142857143,59.69066666666667,12.98307017194978,7,5.98307017194978,understaffed
SHJ-02,2026-08-29,27,430.5,490.1,547.3,0.165,none,True,Sharjah,mixed,3.0,3.0,10.0,2,3,430.5,2583.0,43.05,0.7771428571428572,0.7394999999999999,4.597577142857143,43.05,9.363627550411644,5,4.363627550411644,understaffed
AAN-01,2026-08-29,27,272.6,310.4,346.6,0.165,none,True,Al Ain,mixed,3.0,3.0,10.0,2,2,272.6,1635.6000000000001,27.26,0.7771428571428572,0.7394999999999999,4.597577142857143,27.26,5.929209919261822,4,1.9292099192618224,understaffed
RAK-01,2026-08-29,27,251.1,285.9,319.3,0.165,none,True,Ras Al Khaimah,mixed,3.0,3.0,10.0,2,1,251.1,1506.6,25.11,0.7771428571428572,0.7394999999999999,4.597577142857143,25.11,5.46157230640735,3,2.4615723064073496,understaffed
FUJ-01,2026-08-29,27,215.2,245.1,273.7,0.165,none,True,Fujairah,suburban,3.0,3.4,9.0,2,1,215.2,1377.28,22.954666666666665,0.7771428571428572,0.7394999999999999,4.597577142857143,22.954666666666665,4.992774662265176,3,1.9927746622651759,understaffed
DXB-01,2026-08-30,28,754.5,868.6,977.9,0.18,none,False,Dubai,urban_dense,2.6,2.0,13.0,5,4,754.5,3470.7,57.845,0.7771428571428572,0.7394999999999999,4.597577142857143,57.845,12.581626844449746,9,3.5816268444497457,understaffed
DXB-02,2026-08-30,28,657.1,756.5,851.7,0.18,none,False,Dubai,urban_dense,2.6,2.0,13.0,5,3,657.1,3022.66,50.37766666666666,0.7771428571428572,0.7394999999999999,4.597577142857143,50.37766666666666,10.95743803775736,8,2.9574380377573597,understaffed
DXB-03,2026-08-30,28,498.9,574.4,646.7,0.18,none,False,Dubai,suburban,3.0,3.4,9.0,5,2,498.9,3192.96,53.216,0.7771428571428572,0.7394999999999999,4.597577142857143,53.216,11.574792188680746,7,4.574792188680746,understaffed
DXB-04,2026-08-30,28,371.2,427.3,481.1,0.18,none,False,Dubai,industrial_b2b,4.2,4.8,6.5,5,3,371.2,3340.7999999999997,55.67999999999999,0.7771428571428572,0.7394999999999999,4.597577142857143,55.67999999999999,12.110726643598614,8,4.110726643598614,understaffed
AUH-01,2026-08-30,28,584.1,672.4,757.1,0.18,none,False,Abu Dhabi,urban_dense,2.6,2.0,13.0,3,3,584.1,2686.8599999999997,44.78099999999999,0.7771428571428572,0.7394999999999999,4.597577142857143,44.78099999999999,9.740130205226103,6,3.7401302052261034,understaffed
AUH-02,2026-08-30,28,425.9,490.3,552.0,0.18,none,False,Abu Dhabi,suburban,3.0,3.4,9.0,4,2,425.9,2725.76,45.42933333333334,0.7771428571428572,0.7394999999999999,4.597577142857143,45.42933333333334,9.881146508637261,6,3.8811465086372614,understaffed
AUH-03,2026-08-30,28,316.4,364.2,410.1,0.18,none,False,Abu Dhabi,industrial_b2b,4.2,4.8,6.5,5,2,316.4,2847.6,47.46,0.7771428571428572,0.7394999999999999,4.597577142857143,47.46,10.322828421429422,7,3.3228284214294224,understaffed
SHJ-01,2026-08-30,28,474.6,546.3,615.1,0.18,none,False,Sharjah,suburban,3.0,3.4,9.0,4,3,474.6,3037.4400000000005,50.62400000000001,0.7771428571428572,0.7394999999999999,4.597577142857143,50.62400000000001,11.011016982858052,7,4.011016982858052,understaffed
SHJ-02,2026-08-30,28,365.1,420.3,473.2,0.18,none,False,Sharjah,mixed,3.0,3.0,10.0,2,3,365.1,2190.6000000000004,36.510000000000005,0.7771428571428572,0.7394999999999999,4.597577142857143,36.510000000000005,7.941139183868274,5,2.941139183868274,understaffed
AAN-01,2026-08-30,28,231.2,266.2,299.7,0.18,none,False,Al Ain,mixed,3.0,3.0,10.0,2,2,231.2,1387.1999999999998,23.119999999999997,0.7771428571428572,0.7394999999999999,4.597577142857143,23.119999999999997,5.028735632183907,4,1.0287356321839072,understaffed
RAK-01,2026-08-30,28,213.0,245.2,276.0,0.18,none,False,Ras Al Khaimah,mixed,3.0,3.0,10.0,2,1,213.0,1278.0,21.3,0.7771428571428572,0.7394999999999999,4.597577142857143,21.3,4.632874955255936,3,1.6328749552559358,understaffed
FUJ-01,2026-08-30,28,182.5,210.1,236.6,0.18,none,False,Fujairah,suburban,3.0,3.4,9.0,2,1,182.5,1168.0,19.466666666666665,0.7771428571428572,0.7394999999999999,4.597577142857143,19.466666666666665,4.234114200108711,3,1.2341142001087109,understaffed
DXB-01,2026-08-31,29,755.0,869.2,978.6,0.18,none,False,Dubai,urban_dense,2.6,2.0,13.0,5,4,755.0,3472.9999999999995,57.883333333333326,0.7771428571428572,0.7394999999999999,4.597577142857143,57.883333333333326,12.589964569330096,9,3.589964569330096,understaffed
DXB-02,2026-08-31,29,657.6,757.0,852.3,0.18,none,False,Dubai,urban_dense,2.6,2.0,13.0,5,3,657.6,3024.96,50.416000000000004,0.7771428571428572,0.7394999999999999,4.597577142857143,50.416000000000004,10.965775762637712,8,2.965775762637712,understaffed
DXB-03,2026-08-31,29,499.3,574.8,647.1,0.18,none,False,Dubai,suburban,3.0,3.4,9.0,5,2,499.3,3195.5200000000004,53.25866666666668,0.7771428571428572,0.7394999999999999,4.597577142857143,53.25866666666668,11.584072438982355,7,4.584072438982355,understaffed
DXB-04,2026-08-31,29,371.4,427.6,481.4,0.18,none,False,Dubai,industrial_b2b,4.2,4.8,6.5,5,3,371.4,3342.6,55.71,0.7771428571428572,0.7394999999999999,4.597577142857143,55.71,12.117251819591933,8,4.117251819591933,understaffed
AUH-01,2026-08-31,29,584.5,672.9,757.6,0.18,none,False,Abu Dhabi,urban_dense,2.6,2.0,13.0,3,3,584.5,2688.7,44.81166666666666,0.7771428571428572,0.7394999999999999,4.597577142857143,44.81166666666666,9.746800385130385,6,3.746800385130385,understaffed
AUH-02,2026-08-31,29,426.2,490.7,552.4,0.18,none,False,Abu Dhabi,suburban,3.0,3.4,9.0,4,2,426.2,2727.6800000000003,45.461333333333336,0.7771428571428572,0.7394999999999999,4.597577142857143,45.461333333333336,9.888106696363467,6,3.888106696363467,understaffed
AUH-03,2026-08-31,29,316.6,364.5,410.4,0.18,none,False,Abu Dhabi,industrial_b2b,4.2,4.8,6.5,5,2,316.6,2849.4,47.49,0.7771428571428572,0.7394999999999999,4.597577142857143,47.49,10.329353597422742,7,3.3293535974227417,understaffed
SHJ-01,2026-08-31,29,474.9,546.8,615.6,0.18,none,False,Sharjah,suburban,3.0,3.4,9.0,4,3,474.9,3039.36,50.656,0.7771428571428572,0.7394999999999999,4.597577142857143,50.656,11.017977170584256,7,4.017977170584256,understaffed
SHJ-02,2026-08-31,29,365.3,420.6,473.5,0.18,none,False,Sharjah,mixed,3.0,3.0,10.0,2,3,365.3,2191.8,36.53,0.7771428571428572,0.7394999999999999,4.597577142857143,36.53,7.945489301197152,5,2.945489301197152,understaffed
AAN-01,2026-08-31,29,231.4,266.4,299.9,0.18,none,False,Al Ain,mixed,3.0,3.0,10.0,2,2,231.4,1388.4,23.14,0.7771428571428572,0.7394999999999999,4.597577142857143,23.14,5.033085749512787,4,1.0330857495127868,understaffed
RAK-01,2026-08-31,29,213.1,245.3,276.2,0.18,none,False,Ras Al Khaimah,mixed,3.0,3.0,10.0,2,1,213.1,1278.6,21.31,0.7771428571428572,0.7394999999999999,4.597577142857143,21.31,4.635050013920375,3,1.6350500139203747,understaffed
FUJ-01,2026-08-31,29,182.7,210.3,236.8,0.18,none,False,Fujairah,suburban,3.0,3.4,9.0,2,1,182.7,1169.28,19.488,0.7771428571428572,0.7394999999999999,4.597577142857143,19.488,4.2387543252595155,3,1.2387543252595155,understaffed
DXB-01,2026-09-01,30,755.6,869.8,979.3,0.18,none,False,Dubai,urban_dense,2.6,2.0,13.0,5,4,755.6,3475.7599999999998,57.92933333333333,0.7771428571428572,0.7394999999999999,4.597577142857143,57.92933333333333,12.59996983918652,9,3.599969839186519,understaffed
DXB-02,2026-09-01,30,658.1,757.6,853.0,0.18,none,False,Dubai,urban_dense,2.6,2.0,13.0,5,3,658.1,3027.2599999999998,50.45433333333333,0.7771428571428572,0.7394999999999999,4.597577142857143,50.45433333333333,10.974113487518062,8,2.9741134875180624,understaffed
DXB-03,2026-09-01,30,499.7,575.2,647.6,0.18,none,False,Dubai,suburban,3.0,3.4,9.0,5,2,499.7,3198.08,53.30133333333333,0.7771428571428572,0.7394999999999999,4.597577142857143,53.30133333333333,11.593352689283961,7,4.593352689283961,understaffed
DXB-04,2026-09-01,30,371.7,427.9,481.8,0.18,none,False,Dubai,industrial_b2b,4.2,4.8,6.5,5,3,371.7,3345.2999999999997,55.754999999999995,0.7771428571428572,0.7394999999999999,4.597577142857143,55.754999999999995,12.12703958358191,8,4.12703958358191,understaffed
AUH-01,2026-09-01,30,585.0,673.4,758.2,0.18,none,False,Abu Dhabi,urban_dense,2.6,2.0,13.0,3,3,585.0,2691.0,44.85,0.7771428571428572,0.7394999999999999,4.597577142857143,44.85,9.755138110010739,6,3.755138110010739,understaffed
AUH-02,2026-09-01,30,426.5,491.0,552.8,0.18,none,False,Abu Dhabi,suburban,3.0,3.4,9.0,4,2,426.5,2729.6000000000004,45.49333333333334,0.7771428571428572,0.7394999999999999,4.597577142857143,45.49333333333334,9.895066884089674,6,3.8950668840896743,understaffed
AUH-03,2026-09-01,30,316.9,364.8,410.7,0.18,none,False,Abu Dhabi,industrial_b2b,4.2,4.8,6.5,5,2,316.9,2852.1,47.535,0.7771428571428572,0.7394999999999999,4.597577142857143,47.535,10.339141361412718,7,3.339141361412718,understaffed
SHJ-01,2026-09-01,30,475.3,547.2,616.0,0.18,none,False,Sharjah,suburban,3.0,3.4,9.0,4,3,475.3,3041.92,50.69866666666667,0.7771428571428572,0.7394999999999999,4.597577142857143,50.69866666666667,11.027257420885865,7,4.027257420885865,understaffed
SHJ-02,2026-09-01,30,365.6,420.9,473.9,0.18,none,False,Sharjah,mixed,3.0,3.0,10.0,2,3,365.6,2193.6000000000004,36.56000000000001,0.7771428571428572,0.7394999999999999,4.597577142857143,36.56000000000001,7.952014477190472,5,2.952014477190472,understaffed
AAN-01,2026-09-01,30,231.6,266.6,300.1,0.18,none,False,Al Ain,mixed,3.0,3.0,10.0,2,2,231.6,1389.6,23.16,0.7771428571428572,0.7394999999999999,4.597577142857143,23.16,5.037435866841665,4,1.0374358668416654,understaffed
RAK-01,2026-09-01,30,213.3,245.5,276.4,0.18,none,False,Ras Al Khaimah,mixed,3.0,3.0,10.0,2,1,213.3,1279.8000000000002,21.330000000000002,0.7771428571428572,0.7394999999999999,4.597577142857143,21.330000000000002,4.639400131249254,3,1.6394001312492543,understaffed
FUJ-01,2026-09-01,30,182.8,210.4,236.9,0.18,none,False,Fujairah,suburban,3.0,3.4,9.0,2,1,182.8,1169.92,19.49866666666667,0.7771428571428572,0.7394999999999999,4.597577142857143,19.49866666666667,4.241074387834917,3,1.2410743878349173,understaffed
DXB-01,2026-09-02,31,756.2,870.5,980.0,0.18,none,False,Dubai,urban_dense,2.6,2.0,13.0,5,4,756.2,3478.52,57.97533333333333,0.7771428571428572,0.7394999999999999,4.597577142857143,57.97533333333333,12.60997510904294,9,3.6099751090429404,understaffed
DXB-02,2026-09-02,31,658.6,758.2,853.6,0.18,none,False,Dubai,urban_dense,2.6,2.0,13.0,5,3,658.6,3029.56,50.492666666666665,0.7771428571428572,0.7394999999999999,4.597577142857143,50.492666666666665,10.982451212398413,8,2.982451212398413,understaffed
DXB-03,2026-09-02,31,500.0,575.6,648.1,0.18,none,False,Dubai,suburban,3.0,3.4,9.0,5,2,500.0,3200.0,53.333333333333336,0.7771428571428572,0.7394999999999999,4.597577142857143,53.333333333333336,11.600312877010168,7,4.600312877010168,understaffed
DXB-04,2026-09-02,31,372.0,428.2,482.1,0.18,none,False,Dubai,industrial_b2b,4.2,4.8,6.5,5,3,372.0,3348.0,55.8,0.7771428571428572,0.7394999999999999,4.597577142857143,55.8,12.136827347571888,8,4.136827347571888,understaffed
AUH-01,2026-09-02,31,585.4,673.9,758.7,0.18,none,False,Abu Dhabi,urban_dense,2.6,2.0,13.0,3,3,585.4,2692.8399999999997,44.88066666666666,0.7771428571428572,0.7394999999999999,4.597577142857143,44.88066666666666,9.761808289915018,6,3.7618082899150185,understaffed
AUH-02,2026-09-02,31,426.9,491.4,553.3,0.18,none,False,Abu Dhabi,suburban,3.0,3.4,9.0,4,2,426.9,2732.16,45.535999999999994,0.7771428571428572,0.7394999999999999,4.597577142857143,45.535999999999994,9.90434713439128,6,3.90434713439128,understaffed
AUH-03,2026-09-02,31,317.1,365.0,411.0,0.18,none,False,Abu Dhabi,industrial_b2b,4.2,4.8,6.5,5,2,317.1,2853.9,47.565000000000005,0.7771428571428572,0.7394999999999999,4.597577142857143,47.565000000000005,10.345666537406037,7,3.3456665374060375,understaffed
SHJ-01,2026-09-02,31,475.6,547.6,616.5,0.18,none,False,Sharjah,suburban,3.0,3.4,9.0,4,3,475.6,3043.84,50.73066666666667,0.7771428571428572,0.7394999999999999,4.597577142857143,50.73066666666667,11.034217608612073,7,4.034217608612073,understaffed
SHJ-02,2026-09-02,31,365.9,421.2,474.2,0.18,none,False,Sharjah,mixed,3.0,3.0,10.0,2,3,365.9,2195.3999999999996,36.589999999999996,0.7771428571428572,0.7394999999999999,4.597577142857143,36.589999999999996,7.958539653183787,5,2.958539653183787,understaffed
