store_id,date,hour,required_courier_hours_hour,shipments_hour
FUJ-01,2026-08-04,15,1.527466666666667,14.32
FUJ-01,2026-08-04,16,1.7184000000000004,16.11
FUJ-01,2026-08-04,17,1.7184000000000004,16.11
FUJ-01,2026-08-04,18,1.9093333333333338,17.900000000000002
FUJ-01,2026-08-04,19,1.7184000000000004,16.11
FUJ-01,2026-08-04,20,1.1456000000000002,10.74
FUJ-01,2026-08-04,21,0.5728000000000001,5.37
DXB-01,2026-08-05,8,1.7031499999999997,22.215
DXB-01,2026-08-05,9,2.8385833333333332,37.025
DXB-01,2026-08-05,10,4.541733333333333,59.24
DXB-01,2026-08-05,11,5.109449999999999,66.645
DXB-01,2026-08-05,12,4.541733333333333,59.24
DXB-01,2026-08-05,13,3.4062999999999994,44.43
DXB-01,2026-08-05,14,3.9740166666666665,51.83500000000001
DXB-01,2026-08-05,15,4.541733333333333,59.24
DXB-01,2026-08-05,16,5.109449999999999,66.645
DXB-01,2026-08-05,17,5.109449999999999,66.645
DXB-01,2026-08-05,18,5.6771666666666665,74.05
DXB-01,2026-08-05,19,5.109449999999999,66.645
DXB-01,2026-08-05,20,3.4062999999999994,44.43
DXB-01,2026-08-05,21,1.7031499999999997,22.215
DXB-02,2026-08-05,8,1.4834999999999998,19.349999999999998
DXB-02,2026-08-05,9,2.4725,32.25
DXB-02,2026-08-05,10,3.956,51.6
DXB-02,2026-08-05,11,4.450499999999999,58.05
DXB-02,2026-08-05,12,3.956,51.6
DXB-02,2026-08-05,13,2.9669999999999996,38.699999999999996
DXB-02,2026-08-05,14,3.4615,45.150000000000006
DXB-02,2026-08-05,15,3.956,51.6
DXB-02,2026-08-05,16,4.450499999999999,58.05
DXB-02,2026-08-05,17,4.450499999999999,58.05
DXB-02,2026-08-05,18,4.945,64.5
DXB-02,2026-08-05,19,4.450499999999999,58.05
DXB-02,2026-08-05,20,2.9669999999999996,38.699999999999996
DXB-02,2026-08-05,21,1.4834999999999998,19.349999999999998
DXB-03,2026-08-05,8,1.5670399999999998,14.690999999999999
DXB-03,2026-08-05,9,2.6117333333333335,24.485
DXB-03,2026-08-05,10,4.178773333333333,39.176
DXB-03,2026-08-05,11,4.7011199999999995,44.073
DXB-03,2026-08-05,12,4.178773333333333,39.176
DXB-03,2026-08-05,13,3.1340799999999995,29.381999999999998
DXB-03,2026-08-05,14,3.6564266666666665,34.279
DXB-03,2026-08-05,15,4.178773333333333,39.176
DXB-03,2026-08-05,16,4.7011199999999995,44.073
DXB-03,2026-08-05,17,4.7011199999999995,44.073
DXB-03,2026-08-05,18,5.223466666666667,48.97
DXB-03,2026-08-05,19,4.7011199999999995,44.073
DXB-03,2026-08-05,20,3.1340799999999995,29.381999999999998
DXB-03,2026-08-05,21,1.5670399999999998,14.690999999999999
DXB-04,2026-08-05,8,1.63935,10.929
DXB-04,2026-08-05,9,2.7322500000000005,18.215
DXB-04,2026-08-05,10,4.3716,29.144000000000002
DXB-04,2026-08-05,11,4.91805,32.787
DXB-04,2026-08-05,12,4.3716,29.144000000000002
DXB-04,2026-08-05,13,3.2787,21.858
DXB-04,2026-08-05,14,3.8251500000000007,25.501000000000005
DXB-04,2026-08-05,15,4.3716,29.144000000000002
DXB-04,2026-08-05,16,4.91805,32.787
DXB-04,2026-08-05,17,4.91805,32.787
DXB-04,2026-08-05,18,5.464500000000001,36.43
DXB-04,2026-08-05,19,4.91805,32.787
DXB-04,2026-08-05,20,3.2787,21.858
DXB-04,2026-08-05,21,1.63935,10.929
AUH-01,2026-08-05,8,1.3185899999999997,17.198999999999998
AUH-01,2026-08-05,9,2.1976499999999994,28.665
AUH-01,2026-08-05,10,3.5162399999999994,45.864
AUH-01,2026-08-05,11,3.955769999999999,51.596999999999994
AUH-01,2026-08-05,12,3.5162399999999994,45.864
AUH-01,2026-08-05,13,2.6371799999999994,34.397999999999996
AUH-01,2026-08-05,14,3.0767099999999994,40.131
AUH-01,2026-08-05,15,3.5162399999999994,45.864
AUH-01,2026-08-05,16,3.955769999999999,51.596999999999994
AUH-01,2026-08-05,17,3.955769999999999,51.596999999999994
AUH-01,2026-08-05,18,4.395299999999999,57.33
AUH-01,2026-08-05,19,3.955769999999999,51.596999999999994
AUH-01,2026-08-05,20,2.6371799999999994,34.397999999999996
AUH-01,2026-08-05,21,1.3185899999999997,17.198999999999998
AUH-02,2026-08-05,8,1.3376000000000001,12.54
AUH-02,2026-08-05,9,2.229333333333334,20.900000000000002
AUH-02,2026-08-05,10,3.566933333333334,33.44
AUH-02,2026-08-05,11,4.0128,37.62
AUH-02,2026-08-05,12,3.566933333333334,33.44
AUH-02,2026-08-05,13,2.6752000000000002,25.08
AUH-02,2026-08-05,14,3.1210666666666675,29.26
AUH-02,2026-08-05,15,3.566933333333334,33.44
AUH-02,2026-08-05,16,4.0128,37.62
AUH-02,2026-08-05,17,4.0128,37.62
AUH-02,2026-08-05,18,4.458666666666668,41.800000000000004
AUH-02,2026-08-05,19,4.0128,37.62
AUH-02,2026-08-05,20,2.6752000000000002,25.08
AUH-02,2026-08-05,21,1.3376000000000001,12.54
AUH-03,2026-08-05,8,1.39725,9.315
AUH-03,2026-08-05,9,2.3287500000000003,15.525
AUH-03,2026-08-05,10,3.7260000000000004,24.84
AUH-03,2026-08-05,11,4.19175,27.945
AUH-03,2026-08-05,12,3.7260000000000004,24.84
AUH-03,2026-08-05,13,2.7945,18.63
AUH-03,2026-08-05,14,3.2602500000000005,21.735000000000003
AUH-03,2026-08-05,15,3.7260000000000004,24.84
AUH-03,2026-08-05,16,4.19175,27.945
AUH-03,2026-08-05,17,4.19175,27.945
AUH-03,2026-08-05,18,4.657500000000001,31.05
AUH-03,2026-08-05,19,4.19175,27.945
AUH-03,2026-08-05,20,2.7945,18.63
AUH-03,2026-08-05,21,1.39725,9.315
SHJ-01,2026-08-05,8,1.49056,13.974
SHJ-01,2026-08-05,9,2.484266666666667,23.290000000000003
SHJ-01,2026-08-05,10,3.9748266666666674,37.264
SHJ-01,2026-08-05,11,4.47168,41.922
SHJ-01,2026-08-05,12,3.9748266666666674,37.264
SHJ-01,2026-08-05,13,2.98112,27.948
SHJ-01,2026-08-05,14,3.4779733333333342,32.606
SHJ-01,2026-08-05,15,3.9748266666666674,37.264
SHJ-01,2026-08-05,16,4.47168,41.922
SHJ-01,2026-08-05,17,4.47168,41.922
SHJ-01,2026-08-05,18,4.968533333333334,46.580000000000005
SHJ-01,2026-08-05,19,4.47168,41.922
SHJ-01,2026-08-05,20,2.98112,27.948
SHJ-01,2026-08-05,21,1.49056,13.974
SHJ-02,2026-08-05,8,1.0749000000000002,10.749
SHJ-02,2026-08-05,9,1.7915000000000003,17.915000000000003
SHJ-02,2026-08-05,10,2.8664000000000005,28.664
SHJ-02,2026-08-05,11,3.2247000000000003,32.247
SHJ-02,2026-08-05,12,2.8664000000000005,28.664
SHJ-02,2026-08-05,13,2.1498000000000004,21.498
SHJ-02,2026-08-05,14,2.5081000000000007,25.081000000000003
SHJ-02,2026-08-05,15,2.8664000000000005,28.664
SHJ-02,2026-08-05,16,3.2247000000000003,32.247
SHJ-02,2026-08-05,17,3.2247000000000003,32.247
SHJ-02,2026-08-05,18,3.5830000000000006,35.830000000000005
SHJ-02,2026-08-05,19,3.2247000000000003,32.247
SHJ-02,2026-08-05,20,2.1498000000000004,21.498
SHJ-02,2026-08-05,21,1.0749000000000002,10.749
AAN-01,2026-08-05,8,0.6807,6.8069999999999995
AAN-01,2026-08-05,9,1.1345,11.345
AAN-01,2026-08-05,10,1.8152000000000001,18.152
AAN-01,2026-08-05,11,2.0421,20.421
AAN-01,2026-08-05,12,1.8152000000000001,18.152
AAN-01,2026-08-05,13,1.3614,13.613999999999999
AAN-01,2026-08-05,14,1.5883000000000003,15.883000000000003
AAN-01,2026-08-05,15,1.8152000000000001,18.152
AAN-01,2026-08-05,16,2.0421,20.421
AAN-01,2026-08-05,17,2.0421,20.421
AAN-01,2026-08-05,18,2.269,22.69
AAN-01,2026-08-05,19,2.0421,20.421
AAN-01,2026-08-05,20,1.3614,13.613999999999999
AAN-01,2026-08-05,21,0.6807,6.8069999999999995
RAK-01,2026-08-05,8,0.6269999999999999,6.27
RAK-01,2026-08-05,9,1.045,10.450000000000001
RAK-01,2026-08-05,10,1.672,16.72
RAK-01,2026-08-05,11,1.8809999999999998,18.81
RAK-01,2026-08-05,12,1.672,16.72
RAK-01,2026-08-05,13,1.2539999999999998,12.54
RAK-01,2026-08-05,14,1.463,14.63
RAK-01,2026-08-05,15,1.672,16.72
RAK-01,2026-08-05,16,1.8809999999999998,18.81
RAK-01,2026-08-05,17,1.8809999999999998,18.81
RAK-01,2026-08-05,18,2.09,20.900000000000002
RAK-01,2026-08-05,19,1.8809999999999998,18.81
RAK-01,2026-08-05,20,1.2539999999999998,12.54
RAK-01,2026-08-05,21,0.6269999999999999,6.27
FUJ-01,2026-08-05,8,0.57344,5.3759999999999994
FUJ-01,2026-08-05,9,0.9557333333333333,8.959999999999999
FUJ-01,2026-08-05,10,1.5291733333333333,14.335999999999999
FUJ-01,2026-08-05,11,1.7203199999999998,16.128
FUJ-01,2026-08-05,12,1.5291733333333333,14.335999999999999
FUJ-01,2026-08-05,13,1.14688,10.751999999999999
FUJ-01,2026-08-05,14,1.3380266666666667,12.544
FUJ-01,2026-08-05,15,1.5291733333333333,14.335999999999999
FUJ-01,2026-08-05,16,1.7203199999999998,16.128
FUJ-01,2026-08-05,17,1.7203199999999998,16.128
FUJ-01,2026-08-05,18,1.9114666666666666,17.919999999999998
FUJ-01,2026-08-05,19,1.7203199999999998,16.128
FUJ-01,2026-08-05,20,1.14688,10.751999999999999
FUJ-01,2026-08-05,21,0.57344,5.3759999999999994
DXB-01,2026-08-06,8,1.7045299999999999,22.233
DXB-01,2026-08-06,9,2.8408833333333336,37.055
DXB-01,2026-08-06,10,4.545413333333333,59.288000000000004
DXB-01,2026-08-06,11,5.11359,66.699
DXB-01,2026-08-06,12,4.545413333333333,59.288000000000004
DXB-01,2026-08-06,13,3.4090599999999998,44.466
DXB-01,2026-08-06,14,3.977236666666667,51.87700000000001
DXB-01,2026-08-06,15,4.545413333333333,59.288000000000004
DXB-01,2026-08-06,16,5.11359,66.699
DXB-01,2026-08-06,17,5.11359,66.699
DXB-01,2026-08-06,18,5.681766666666667,74.11
DXB-01,2026-08-06,19,5.11359,66.699
DXB-01,2026-08-06,20,3.4090599999999998,44.466
DXB-01,2026-08-06,21,1.7045299999999999,22.233
DXB-02,2026-08-06,8,1.4846499999999998,19.365
DXB-02,2026-08-06,9,2.4744166666666665,32.275
DXB-02,2026-08-06,10,3.9590666666666663,51.64
DXB-02,2026-08-06,11,4.45395,58.095
DXB-02,2026-08-06,12,3.9590666666666663,51.64
DXB-02,2026-08-06,13,2.9692999999999996,38.73
DXB-02,2026-08-06,14,3.4641833333333336,45.185
DXB-02,2026-08-06,15,3.9590666666666663,51.64
DXB-02,2026-08-06,16,4.45395,58.095
DXB-02,2026-08-06,17,4.45395,58.095
DXB-02,2026-08-06,18,4.948833333333333,64.55
DXB-02,2026-08-06,19,4.45395,58.095
DXB-02,2026-08-06,20,2.9692999999999996,38.73
DXB-02,2026-08-06,21,1.4846499999999998,19.365
DXB-03,2026-08-06,8,1.5683200000000002,14.703
DXB-03,2026-08-06,9,2.613866666666667,24.505000000000003
DXB-03,2026-08-06,10,4.182186666666667,39.208000000000006
DXB-03,2026-08-06,11,4.704960000000001,44.109
DXB-03,2026-08-06,12,4.182186666666667,39.208000000000006
DXB-03,2026-08-06,13,3.1366400000000003,29.406
DXB-03,2026-08-06,14,3.659413333333334,34.307
DXB-03,2026-08-06,15,4.182186666666667,39.208000000000006
DXB-03,2026-08-06,16,4.704960000000001,44.109
DXB-03,2026-08-06,17,4.704960000000001,44.109
DXB-03,2026-08-06,18,5.227733333333334,49.010000000000005
DXB-03,2026-08-06,19,4.704960000000001,44.109
DXB-03,2026-08-06,20,3.1366400000000003,29.406
DXB-03,2026-08-06,21,1.5683200000000002,14.703
DXB-04,2026-08-06,8,1.6407,10.938
DXB-04,2026-08-06,9,2.7345000000000006,18.23
DXB-04,2026-08-06,10,4.3752,29.168000000000003
DXB-04,2026-08-06,11,4.9221,32.814
DXB-04,2026-08-06,12,4.3752,29.168000000000003
DXB-04,2026-08-06,13,3.2814,21.876
DXB-04,2026-08-06,14,3.828300000000001,25.522000000000006
DXB-04,2026-08-06,15,4.3752,29.168000000000003
DXB-04,2026-08-06,16,4.9221,32.814
DXB-04,2026-08-06,17,4.9221,32.814
DXB-04,2026-08-06,18,5.469000000000001,36.46
DXB-04,2026-08-06,19,4.9221,32.814
DXB-04,2026-08-06,20,3.2814,21.876
DXB-04,2026-08-06,21,1.6407,10.938
AUH-01,2026-08-06,8,1.31951,17.211000000000002
AUH-01,2026-08-06,9,2.1991833333333335,28.685000000000002
AUH-01,2026-08-06,10,3.5186933333333332,45.89600000000001
AUH-01,2026-08-06,11,3.9585299999999997,51.633
AUH-01,2026-08-06,12,3.5186933333333332,45.89600000000001
AUH-01,2026-08-06,13,2.63902,34.422000000000004
AUH-01,2026-08-06,14,3.078856666666667,40.159000000000006
AUH-01,2026-08-06,15,3.5186933333333332,45.89600000000001
AUH-01,2026-08-06,16,3.9585299999999997,51.633
AUH-01,2026-08-06,17,3.9585299999999997,51.633
AUH-01,2026-08-06,18,4.398366666666667,57.370000000000005
AUH-01,2026-08-06,19,3.9585299999999997,51.633
AUH-01,2026-08-06,20,2.63902,34.422000000000004
AUH-01,2026-08-06,21,1.31951,17.211000000000002
AUH-02,2026-08-06,8,1.33888,12.552
AUH-02,2026-08-06,9,2.231466666666667,20.92
AUH-02,2026-08-06,10,3.570346666666667,33.472
AUH-02,2026-08-06,11,4.01664,37.656
AUH-02,2026-08-06,12,3.570346666666667,33.472
AUH-02,2026-08-06,13,2.67776,25.104
AUH-02,2026-08-06,14,3.124053333333334,29.288
AUH-02,2026-08-06,15,3.570346666666667,33.472
AUH-02,2026-08-06,16,4.01664,37.656
AUH-02,2026-08-06,17,4.01664,37.656
AUH-02,2026-08-06,18,4.462933333333334,41.84
AUH-02,2026-08-06,19,4.01664,37.656
AUH-02,2026-08-06,20,2.67776,25.104
AUH-02,2026-08-06,21,1.33888,12.552
AUH-03,2026-08-06,8,1.3986,9.324
AUH-03,2026-08-06,9,2.3310000000000004,15.540000000000001
AUH-03,2026-08-06,10,3.7296000000000005,24.864
AUH-03,2026-08-06,11,4.1958,27.972
AUH-03,2026-08-06,12,3.7296000000000005,24.864
AUH-03,2026-08-06,13,2.7972,18.648
AUH-03,2026-08-06,14,3.2634000000000007,21.756000000000004
AUH-03,2026-08-06,15,3.7296000000000005,24.864
AUH-03,2026-08-06,16,4.1958,27.972
AUH-03,2026-08-06,17,4.1958,27.972
AUH-03,2026-08-06,18,4.662000000000001,31.080000000000002
AUH-03,2026-08-06,19,4.1958,27.972
AUH-03,2026-08-06,20,2.7972,18.648
AUH-03,2026-08-06,21,1.3986,9.324
SHJ-01,2026-08-06,8,1.49184,13.985999999999999
SHJ-01,2026-08-06,9,2.4864,23.310000000000002
SHJ-01,2026-08-06,10,3.97824,37.296
SHJ-01,2026-08-06,11,4.47552,41.958
SHJ-01,2026-08-06,12,3.97824,37.296
SHJ-01,2026-08-06,13,2.98368,27.971999999999998
SHJ-01,2026-08-06,14,3.4809600000000005,32.634
SHJ-01,2026-08-06,15,3.97824,37.296
SHJ-01,2026-08-06,16,4.47552,41.958
SHJ-01,2026-08-06,17,4.47552,41.958
SHJ-01,2026-08-06,18,4.9728,46.620000000000005
SHJ-01,2026-08-06,19,4.47552,41.958
SHJ-01,2026-08-06,20,2.98368,27.971999999999998
SHJ-01,2026-08-06,21,1.49184,13.985999999999999
SHJ-02,2026-08-06,8,1.0758,10.758000000000001
SHJ-02,2026-08-06,9,1.7930000000000004,17.930000000000003
SHJ-02,2026-08-06,10,2.8688000000000007,28.688000000000002
SHJ-02,2026-08-06,11,3.2274000000000003,32.274
SHJ-02,2026-08-06,12,2.8688000000000007,28.688000000000002
SHJ-02,2026-08-06,13,2.1516,21.516000000000002
SHJ-02,2026-08-06,14,2.5102000000000007,25.102000000000004
SHJ-02,2026-08-06,15,2.8688000000000007,28.688000000000002
SHJ-02,2026-08-06,16,3.2274000000000003,32.274
SHJ-02,2026-08-06,17,3.2274000000000003,32.274
SHJ-02,2026-08-06,18,3.5860000000000007,35.86000000000001
SHJ-02,2026-08-06,19,3.2274000000000003,32.274
SHJ-02,2026-08-06,20,2.1516,21.516000000000002
SHJ-02,2026-08-06,21,1.0758,10.758000000000001
AAN-01,2026-08-06,8,0.6812999999999999,6.813
AAN-01,2026-08-06,9,1.1355,11.355
AAN-01,2026-08-06,10,1.8167999999999997,18.168
AAN-01,2026-08-06,11,2.0439,20.439
AAN-01,2026-08-06,12,1.8167999999999997,18.168
AAN-01,2026-08-06,13,1.3625999999999998,13.626
AAN-01,2026-08-06,14,1.5897,15.897
AAN-01,2026-08-06,15,1.8167999999999997,18.168
AAN-01,2026-08-06,16,2.0439,20.439
AAN-01,2026-08-06,17,2.0439,20.439
AAN-01,2026-08-06,18,2.271,22.71
AAN-01,2026-08-06,19,2.0439,20.439
AAN-01,2026-08-06,20,1.3625999999999998,13.626
AAN-01,2026-08-06,21,0.6812999999999999,6.813
RAK-01,2026-08-06,8,0.6275999999999999,6.276
RAK-01,2026-08-06,9,1.046,10.46
RAK-01,2026-08-06,10,1.6736,16.736
RAK-01,2026-08-06,11,1.8827999999999998,18.828
RAK-01,2026-08-06,12,1.6736,16.736
RAK-01,2026-08-06,13,1.2551999999999999,12.552
RAK-01,2026-08-06,14,1.4644,14.644
RAK-01,2026-08-06,15,1.6736,16.736
RAK-01,2026-08-06,16,1.8827999999999998,18.828
RAK-01,2026-08-06,17,1.8827999999999998,18.828
RAK-01,2026-08-06,18,2.092,20.92
RAK-01,2026-08-06,19,1.8827999999999998,18.828
RAK-01,2026-08-06,20,1.2551999999999999,12.552
RAK-01,2026-08-06,21,0.6275999999999999,6.276
FUJ-01,2026-08-06,8,0.57376,5.3790000000000004
FUJ-01,2026-08-06,9,0.9562666666666669,8.965000000000002
FUJ-01,2026-08-06,10,1.530026666666667,14.344000000000001
FUJ-01,2026-08-06,11,1.7212800000000004,16.137
FUJ-01,2026-08-06,12,1.530026666666667,14.344000000000001
FUJ-01,2026-08-06,13,1.14752,10.758000000000001
FUJ-01,2026-08-06,14,1.3387733333333338,12.551000000000002
FUJ-01,2026-08-06,15,1.530026666666667,14.344000000000001
FUJ-01,2026-08-06,16,1.7212800000000004,16.137
FUJ-01,2026-08-06,17,1.7212800000000004,16.137
FUJ-01,2026-08-06,18,1.9125333333333339,17.930000000000003
FUJ-01,2026-08-06,19,1.7212800000000004,16.137
FUJ-01,2026-08-06,20,1.14752,10.758000000000001
FUJ-01,2026-08-06,21,0.57376,5.3790000000000004
DXB-01,2026-08-07,8,2.01273,26.253
DXB-01,2026-08-07,9,3.3545499999999997,43.755
DXB-01,2026-08-07,10,5.36728,70.00800000000001
DXB-01,2026-08-07,11,6.038189999999999,78.759
DXB-01,2026-08-07,12,5.36728,70.00800000000001
DXB-01,2026-08-07,13,4.02546,52.506
DXB-01,2026-08-07,14,4.69637,61.257000000000005
DXB-01,2026-08-07,15,5.36728,70.00800000000001
DXB-01,2026-08-07,16,6.038189999999999,78.759
DXB-01,2026-08-07,17,6.038189999999999,78.759
DXB-01,2026-08-07,18,6.709099999999999,87.51
DXB-01,2026-08-07,19,6.038189999999999,78.759
DXB-01,2026-08-07,20,4.02546,52.506
DXB-01,2026-08-07,21,2.01273,26.253
DXB-02,2026-08-07,8,1.7530599999999998,22.866
DXB-02,2026-08-07,9,2.9217666666666666,38.11000000000001
DXB-02,2026-08-07,10,4.674826666666667,60.976000000000006
DXB-02,2026-08-07,11,5.25918,68.598
DXB-02,2026-08-07,12,4.674826666666667,60.976000000000006
DXB-02,2026-08-07,13,3.5061199999999997,45.732
DXB-02,2026-08-07,14,4.090473333333334,53.354000000000006
DXB-02,2026-08-07,15,4.674826666666667,60.976000000000006
DXB-02,2026-08-07,16,5.25918,68.598
DXB-02,2026-08-07,17,5.25918,68.598
DXB-02,2026-08-07,18,5.843533333333333,76.22000000000001
DXB-02,2026-08-07,19,5.25918,68.598
DXB-02,2026-08-07,20,3.5061199999999997,45.732
DXB-02,2026-08-07,21,1.7530599999999998,22.866
DXB-03,2026-08-07,8,1.85184,17.361
DXB-03,2026-08-07,9,3.0864000000000003,28.935000000000002
DXB-03,2026-08-07,10,4.93824,46.29600000000001
DXB-03,2026-08-07,11,5.55552,52.083000000000006
DXB-03,2026-08-07,12,4.93824,46.29600000000001
DXB-03,2026-08-07,13,3.70368,34.722
DXB-03,2026-08-07,14,4.32096,40.50900000000001
DXB-03,2026-08-07,15,4.93824,46.29600000000001
DXB-03,2026-08-07,16,5.55552,52.083000000000006
DXB-03,2026-08-07,17,5.55552,52.083000000000006
DXB-03,2026-08-07,18,6.1728000000000005,57.870000000000005
DXB-03,2026-08-07,19,5.55552,52.083000000000006
DXB-03,2026-08-07,20,3.70368,34.722
DXB-03,2026-08-07,21,1.85184,17.361
DXB-04,2026-08-07,8,1.93725,12.915
DXB-04,2026-08-07,9,3.2287500000000002,21.525000000000002
DXB-04,2026-08-07,10,5.166,34.44
DXB-04,2026-08-07,11,5.81175,38.745
DXB-04,2026-08-07,12,5.166,34.44
DXB-04,2026-08-07,13,3.8745,25.83
DXB-04,2026-08-07,14,4.520250000000001,30.135
DXB-04,2026-08-07,15,5.166,34.44
DXB-04,2026-08-07,16,5.81175,38.745
DXB-04,2026-08-07,17,5.81175,38.745
DXB-04,2026-08-07,18,6.4575000000000005,43.050000000000004
DXB-04,2026-08-07,19,5.81175,38.745
DXB-04,2026-08-07,20,3.8745,25.83
DXB-04,2026-08-07,21,1.93725,12.915
AUH-01,2026-08-07,8,1.5582499999999997,20.325
AUH-01,2026-08-07,9,2.597083333333333,33.875
AUH-01,2026-08-07,10,4.155333333333332,54.2
AUH-01,2026-08-07,11,4.674749999999999,60.974999999999994
AUH-01,2026-08-07,12,4.155333333333332,54.2
AUH-01,2026-08-07,13,3.1164999999999994,40.65
AUH-01,2026-08-07,14,3.6359166666666662,47.425000000000004
AUH-01,2026-08-07,15,4.155333333333332,54.2
AUH-01,2026-08-07,16,4.674749999999999,60.974999999999994
AUH-01,2026-08-07,17,4.674749999999999,60.974999999999994
AUH-01,2026-08-07,18,5.194166666666666,67.75
AUH-01,2026-08-07,19,4.674749999999999,60.974999999999994
AUH-01,2026-08-07,20,3.1164999999999994,40.65
AUH-01,2026-08-07,21,1.5582499999999997,20.325
AUH-02,2026-08-07,8,1.5808000000000002,14.82
AUH-02,2026-08-07,9,2.6346666666666674,24.700000000000003
AUH-02,2026-08-07,10,4.215466666666668,39.52
AUH-02,2026-08-07,11,4.742400000000001,44.46
AUH-02,2026-08-07,12,4.215466666666668,39.52
AUH-02,2026-08-07,13,3.1616000000000004,29.64
AUH-02,2026-08-07,14,3.6885333333333343,34.580000000000005
AUH-02,2026-08-07,15,4.215466666666668,39.52
AUH-02,2026-08-07,16,4.742400000000001,44.46
AUH-02,2026-08-07,17,4.742400000000001,44.46
AUH-02,2026-08-07,18,5.269333333333335,49.400000000000006
AUH-02,2026-08-07,19,4.742400000000001,44.46
AUH-02,2026-08-07,20,3.1616000000000004,29.64
AUH-02,2026-08-07,21,1.5808000000000002,14.82
AUH-03,2026-08-07,8,1.6514999999999997,11.01
AUH-03,2026-08-07,9,2.7525,18.35
AUH-03,2026-08-07,10,4.404,29.36
AUH-03,2026-08-07,11,4.9544999999999995,33.03
AUH-03,2026-08-07,12,4.404,29.36
AUH-03,2026-08-07,13,3.3029999999999995,22.02
AUH-03,2026-08-07,14,3.8535000000000004,25.69
AUH-03,2026-08-07,15,4.404,29.36
AUH-03,2026-08-07,16,4.9544999999999995,33.03
AUH-03,2026-08-07,17,4.9544999999999995,33.03
AUH-03,2026-08-07,18,5.505,36.7
AUH-03,2026-08-07,19,4.9544999999999995,33.03
AUH-03,2026-08-07,20,3.3029999999999995,22.02
AUH-03,2026-08-07,21,1.6514999999999997,11.01
SHJ-01,2026-08-07,8,1.7616,16.515
SHJ-01,2026-08-07,9,2.9360000000000004,27.525000000000002
SHJ-01,2026-08-07,10,4.6976,44.04
SHJ-01,2026-08-07,11,5.284800000000001,49.545
SHJ-01,2026-08-07,12,4.6976,44.04
SHJ-01,2026-08-07,13,3.5232,33.03
SHJ-01,2026-08-07,14,4.110400000000001,38.535000000000004
SHJ-01,2026-08-07,15,4.6976,44.04
SHJ-01,2026-08-07,16,5.284800000000001,49.545
SHJ-01,2026-08-07,17,5.284800000000001,49.545
SHJ-01,2026-08-07,18,5.872000000000001,55.050000000000004
SHJ-01,2026-08-07,19,5.284800000000001,49.545
SHJ-01,2026-08-07,20,3.5232,33.03
SHJ-01,2026-08-07,21,1.7616,16.515
SHJ-02,2026-08-07,8,1.2705,12.705
SHJ-02,2026-08-07,9,2.1175,21.175
SHJ-02,2026-08-07,10,3.3880000000000003,33.88
SHJ-02,2026-08-07,11,3.8115,38.115
SHJ-02,2026-08-07,12,3.3880000000000003,33.88
SHJ-02,2026-08-07,13,2.541,25.41
SHJ-02,2026-08-07,14,2.9645000000000006,29.645000000000003
SHJ-02,2026-08-07,15,3.3880000000000003,33.88
SHJ-02,2026-08-07,16,3.8115,38.115
SHJ-02,2026-08-07,17,3.8115,38.115
SHJ-02,2026-08-07,18,4.235,42.35
SHJ-02,2026-08-07,19,3.8115,38.115
SHJ-02,2026-08-07,20,2.541,25.41
SHJ-02,2026-08-07,21,1.2705,12.705
AAN-01,2026-08-07,8,0.8045999999999999,8.046
AAN-01,2026-08-07,9,1.341,13.41
AAN-01,2026-08-07,10,2.1456,21.456
AAN-01,2026-08-07,11,2.4137999999999997,24.137999999999998
AAN-01,2026-08-07,12,2.1456,21.456
AAN-01,2026-08-07,13,1.6091999999999997,16.092
AAN-01,2026-08-07,14,1.8774,18.774
AAN-01,2026-08-07,15,2.1456,21.456
AAN-01,2026-08-07,16,2.4137999999999997,24.137999999999998
AAN-01,2026-08-07,17,2.4137999999999997,24.137999999999998
AAN-01,2026-08-07,18,2.682,26.82
AAN-01,2026-08-07,19,2.4137999999999997,24.137999999999998
AAN-01,2026-08-07,20,1.6091999999999997,16.092
AAN-01,2026-08-07,21,0.8045999999999999,8.046
RAK-01,2026-08-07,8,0.741,7.41
RAK-01,2026-08-07,9,1.235,12.350000000000001
RAK-01,2026-08-07,10,1.976,19.76
RAK-01,2026-08-07,11,2.223,22.23
RAK-01,2026-08-07,12,1.976,19.76
RAK-01,2026-08-07,13,1.482,14.82
RAK-01,2026-08-07,14,1.729,17.290000000000003
RAK-01,2026-08-07,15,1.976,19.76
RAK-01,2026-08-07,16,2.223,22.23
RAK-01,2026-08-07,17,2.223,22.23
RAK-01,2026-08-07,18,2.47,24.700000000000003
RAK-01,2026-08-07,19,2.223,22.23
RAK-01,2026-08-07,20,1.482,14.82
RAK-01,2026-08-07,21,0.741,7.41
FUJ-01,2026-08-07,8,0.67744,6.350999999999999
FUJ-01,2026-08-07,9,1.1290666666666669,10.585
FUJ-01,2026-08-07,10,1.806506666666667,16.936
FUJ-01,2026-08-07,11,2.0323200000000003,19.052999999999997
FUJ-01,2026-08-07,12,1.806506666666667,16.936
FUJ-01,2026-08-07,13,1.35488,12.701999999999998
FUJ-01,2026-08-07,14,1.5806933333333337,14.819
FUJ-01,2026-08-07,15,1.806506666666667,16.936
FUJ-01,2026-08-07,16,2.0323200000000003,19.052999999999997
FUJ-01,2026-08-07,17,2.0323200000000003,19.052999999999997
FUJ-01,2026-08-07,18,2.2581333333333338,21.17
