store_id,date,archetype,forecast_p50,engine_required_headcount,existing_permanent,existing_outsourced,effective_hours_per_head,actual_shipments,true_required_headcount,trailing_avg_shipments,baseline_required_headcount,engine_error,baseline_error,engine_abs_pct_error,baseline_abs_pct_error,engine_over_hours,engine_under_hours,baseline_over_hours,baseline_under_hours,dow,is_weekend
AAN-01,2026-04-11,mixed,260.5,5.666027820864654,2,2,4.597577142857143,213,4.632874955255936,231.07142857142858,4.94270435446906,1.0331528656087183,0.30982939921312447,0.2230046948356808,0.0668762706106771,8.265222924869747,-0.0,2.4786351937049957,-0.0,5,True
RAK-01,2026-04-11,mixed,245.25,5.334331374537644,2,1,4.597577142857143,224,4.87213140834427,213.92857142857142,4.5760122230710465,0.4621999661933742,-0.29611918527322345,0.09486607142857151,0.060778160614895174,3.697599729546994,-0.0,0.0,2.3689534821857876,5,True
FUJ-01,2026-04-11,suburban,205.25,4.761928436012674,2,1,4.597577142857143,194,4.500921396279946,174.82142857142858,3.739495798319328,0.26100703973272843,-0.7614255979606175,0.0579896907216494,0.16917104986324422,2.0880563178618274,-0.0,0.0,6.09140478368494,5,True
DXB-01,2026-04-12,urban_dense,684.25,11.410176498760421,5,4,4.597577142857143,634,10.57223514828514,751.7857142857143,16.08097784568373,0.8379413504752815,5.50874269739859,0.07925867507886439,0.5210575266377925,6.703530803802252,-0.0,44.06994157918872,-0.0,6,False
DXB-02,2026-04-12,urban_dense,665.25,11.093342953307081,5,3,4.597577142857143,633,10.555559698524439,668.5714285714286,14.300993124522536,0.5377832547826422,3.7454334259980975,0.05094786729857811,0.35483039582653975,4.302266038261138,-0.0,29.96346740798478,-0.0,6,False
DXB-03,2026-04-12,suburban,486.5,11.287104429330894,5,2,4.597577142857143,393,9.117845921329993,506.32142857142856,10.830404889228419,2.169258508000901,1.7125589678984259,0.237913486005089,0.18782495149343564,17.35406806400721,-0.0,13.700471743187407,-0.0,6,False
DXB-04,2026-04-12,industrial_b2b,350.75,11.443527398281827,5,3,4.597577142857143,321,10.472907469275741,372.0357142857143,7.957983193277311,0.9706199290060855,-2.51492427599843,0.09267912772585675,0.2401362070061668,7.764959432048684,-0.0,0.0,20.11939420798744,6,False
AUH-01,2026-04-12,urban_dense,594.75,9.917723745177582,3,3,4.597577142857143,496,8.271023081308249,584.6785714285714,12.506493506493507,1.6467006638693338,4.235470425185259,0.19909274193548387,0.5120854316991368,13.17360531095467,-0.0,33.88376340148207,-0.0,6,False
AUH-02,2026-04-12,suburban,427.5,9.918267509843693,4,2,4.597577142857143,380,8.816237786527727,423.17857142857144,9.051948051948052,1.1020297233159653,0.23571026542032492,0.12499999999999993,0.02673592422614991,8.816237786527722,-0.0,1.8856821233625993,-0.0,6,False
AUH-03,2026-04-12,industrial_b2b,289.75,9.45334872031977,5,2,4.597577142857143,291,9.494131070278009,312.42857142857144,6.682964094728801,-0.040782349958238484,-2.8111669755492077,0.0042955326460480696,0.2960952355450145,0.0,0.3262587996659079,0.0,22.48933580439366,6,False
SHJ-01,2026-04-12,suburban,490.75,11.38570708878548,4,3,4.597577142857143,387,8.97864216680587,472.64285714285717,10.110007639419404,2.407064921979611,1.1313654726135347,0.2680878552971578,0.12600629934849217,19.256519375836888,-0.0,9.050923780908278,-0.0,6,False
SHJ-02,2026-04-12,mixed,351.5,7.6453312055045135,2,3,4.597577142857143,349,7.590954738893528,352.35714285714283,7.537051184110007,0.05437646661098583,-0.05390355478352049,0.007163323782235046,0.0071010243951708215,0.43501173288788664,-0.0,0.0,0.4312284382681639,6,False
AAN-01,2026-04-12,mixed,229.0,4.980884341566241,2,2,4.597577142857143,208,4.524122022033965,229.5,4.909090909090909,0.45676231953227564,0.3849688870569441,0.10096153846153853,0.08509250749250767,3.654098556258205,-0.0,3.079751096455553,-0.0,6,False
RAK-01,2026-04-12,mixed,193.25,4.203300869029153,2,1,4.597577142857143,158,3.4365926898142622,211.96428571428572,4.533995416348358,0.7667081792148909,1.0974027265340953,0.22310126582278483,0.31932871468495344,6.133665433719127,-0.0,8.779221812272763,-0.0,6,False
FUJ-01,2026-04-12,suburban,171.25,3.973107160375982,2,1,4.597577142857143,135,3.132084476792745,174.10714285714286,3.7242169595110775,0.8410226835832368,0.5921324827183323,0.26851851851851843,0.18905380333951785,6.728181468665895,-0.0,4.737059861746658,-0.0,6,False
DXB-01,2026-04-13,urban_dense,731.0,12.189753775073246,5,4,4.597577142857143,676,11.27260403823463,747.3928571428571,15.987012987012987,0.9171497368386152,4.714408948778356,0.08136094674556202,0.41821826906967857,7.337197894708922,-0.0,37.71527159022685,-0.0,0,False
DXB-02,2026-04-13,urban_dense,641.5,10.697301021490405,5,3,4.597577142857143,578,9.638409961685822,664.9285714285714,14.22307104660046,1.0588910598045835,4.584661084914638,0.10986159169550165,0.4756657065988455,8.471128478436668,-0.0,36.6772886793171,-0.0,0,False
DXB-03,2026-04-13,suburban,472.0,10.950695355897599,5,2,4.597577142857143,443,10.27787720903101,503.4642857142857,10.769289533995417,0.6728181468665895,0.4914123249644078,0.06546275395033857,0.047812628519497344,5.382545174932716,-0.0,3.9312985997152623,-0.0,0,False
DXB-04,2026-04-13,industrial_b2b,382.75,12.487555557212742,5,3,4.597577142857143,332,10.831792148908244,371.60714285714283,7.94881588999236,1.655763408304498,-2.8829762589158836,0.15286144578313252,0.26615875002794104,13.246107266435985,-0.0,0.0,23.06381007132707,0,False
AUH-01,2026-04-13,urban_dense,557.0,9.288225516711078,3,3,4.597577142857143,535,8.921365621975632,582.75,12.46524064171123,0.36685989473544645,3.543875019735598,0.04112149532710279,0.3972345905212221,2.9348791578835716,-0.0,28.351000157884783,-0.0,0,False
AUH-02,2026-04-13,suburban,400.5,9.291850614485146,4,2,4.597577142857143,415,9.628259687918439,421.2142857142857,9.009931245225363,-0.33640907343329296,-0.6183284426930751,0.03493975903614438,0.06422016675235245,0.0,2.6912725874663437,0.0,4.946627541544601,0,False
AUH-03,2026-04-13,industrial_b2b,332.5,10.84810508889154,5,2,4.597577142857143,255,8.319599391480729,313.2857142857143,6.701298701298701,2.528505697410811,-1.6183006901820276,0.3039215686274511,0.19451666048237465,20.228045579286487,-0.0,0.0,12.94640552145622,0,False
SHJ-01,2026-04-13,suburban,479.5,11.12470004905275,4,3,4.597577142857143,381,8.839438412281748,468.89285714285717,10.029793735676089,2.2852616367710024,1.190355323394341,0.25853018372703407,0.13466413451565318,18.28209309416802,-0.0,9.522842587154727,-0.0,0,False
SHJ-02,2026-04-13,mixed,344.75,7.4985147456548535,2,3,4.597577142857143,295,6.416423060096249,352.64285714285717,7.543162719633308,1.0820916855586047,1.1267396595370593,0.16864406779661018,0.17560245778434658,8.656733484468838,-0.0,9.013917276296475,-0.0,0,False
AAN-01,2026-04-13,mixed,218.0,4.741627888477906,2,2,4.597577142857143,213,4.632874955255936,228.0,4.877005347593583,0.10875293322196988,0.244130392337647,0.023474178403755774,0.05269522590085974,0.8700234657757591,-0.0,1.953043138701176,-0.0,0,False
RAK-01,2026-04-13,mixed,210.25,4.573060841983851,2,1,4.597577142857143,212,4.6111243686115415,211.75,4.529411764705882,-0.03806352662769008,-0.08171260390565926,0.008254716981132178,0.017720754716981056,0.0,0.30450821302152065,0.0,0.6537008312452741,0,False
FUJ-01,2026-04-13,suburban,178.75,4.147111853531134,2,1,4.597577142857143,157,3.6424982433811923,173.0,3.700534759358289,0.5046136101499421,0.05803651597709658,0.13853503184713373,0.015933162379022453,4.036908881199537,-0.0,0.46429212781677265,-0.0,0,False
DXB-01,2026-04-14,urban_dense,707.75,11.802049568136923,5,4,4.597577142857143,525,8.75461112436861,749.1071428571429,16.023682200152788,3.0474384437683124,7.269071075784177,0.3480952380952382,0.83031341684048,24.3795075501465,-0.0,58.15256860627342,-0.0,1,False
DXB-02,2026-04-14,urban_dense,643.25,10.726483058571635,5,3,4.597577142857143,500,8.33772488035106,664.25,14.20855614973262,2.3887581782205753,5.870831269381561,0.28649999999999964,0.70412868661773,19.110065425764603,-0.0,46.96665015505249,-0.0,1,False
DXB-03,2026-04-14,suburban,435.25,10.098072359437351,5,2,4.597577142857143,414,9.60505906216442,501.39285714285717,10.72498090145149,0.4930132972729311,1.1199218392870698,0.051328502415458825,0.1165970799386948,3.9441063781834487,-0.0,8.959374714296558,-0.0,1,False
DXB-04,2026-04-14,industrial_b2b,319.25,10.415812179334209,5,3,4.597577142857143,317,10.342403949409377,370.67857142857144,7.928953399541635,0.07340822992483176,-2.4134505498677417,0.007097791798107429,0.23335489134569787,0.5872658393986541,-0.0,0.0,19.307604398941933,1,False
AUH-01,2026-04-14,urban_dense,490.5,8.179308107624387,3,3,4.597577142857143,505,8.42110212915457,581.8571428571429,12.446142093200917,-0.2417940215301826,4.025039964046348,0.028712871287128936,0.4779706862966688,0.0,1.9343521722414607,32.200319712370785,-0.0,1,False
AUH-02,2026-04-14,suburban,398.75,9.251249519415609,4,2,4.597577142857143,384,8.90904028954381,421.32142857142856,9.0122230710466,0.34220922987179847,0.10318278150278992,0.03841145833333316,0.011581806586270744,2.7376738389743878,-0.0,0.8254622520223194,-0.0,1,False
AUH-03,2026-04-14,industrial_b2b,293.0,9.559382830211192,5,2,4.597577142857143,276,9.004742870779141,311.10714285714283,6.654698242933536,0.5546399594320501,-2.3500446278456053,0.0615942028985509,0.26097853781828934,4.437119675456401,-0.0,0.0,18.800357022764842,1,False
SHJ-01,2026-04-14,suburban,426.5,9.895066884089674,4,3,4.597577142857143,466,10.811491601373477,467.35714285714283,9.996944232238349,-0.9164247172838031,-0.8145473691351288,0.08476394849785406,0.07534088719373835,0.0,7.331397738270425,0.0,6.5163789530810305,1,False
SHJ-02,2026-04-14,mixed,323.0,7.025439486139282,2,3,4.597577142857143,308,6.699180686473372,349.57142857142856,7.47746371275783,0.32625879966591054,0.7782830262844582,0.04870129870129864,0.11617585234802306,2.6100703973272843,-0.0,6.226264210275666,-0.0,1,False
AAN-01,2026-04-14,mixed,204.25,4.442557322117488,2,2,4.597577142857143,192,4.17611263572366,227.0,4.855614973262032,0.2664446863938279,0.6795023375383717,0.06380208333333348,0.16271168831168842,2.131557491150623,-0.0,5.436018700306974,-0.0,1,False
RAK-01,2026-04-14,mixed,196.0,4.263114982301237,2,1,4.597577142857143,199,4.328366742234419,211.60714285714286,4.526355996944233,-0.06525175993318211,0.19798925470981388,0.01507537688442209,0.045742254873626195,0.0,0.5220140794654569,1.583914037678511,-0.0,1,False
FUJ-01,2026-04-14,suburban,158.5,3.6772991820122236,2,1,4.597577142857143,141,3.2712882313168676,171.89285714285714,3.6768525592055004,0.406010950695356,0.4055643278886327,0.12411347517730499,0.12397694706509292,3.248087605562848,-0.0,3.244514623109062,-0.0,1,False
DXB-01,2026-04-15,urban_dense,707.75,11.802049568136923,5,4,4.597577142857143,702,11.706165732012884,740.6785714285714,15.843391902215432,0.09588383612403817,4.137226170202547,0.008190883190883277,0.3534228256215836,0.7670706889923053,-0.0,33.09780936162038,-0.0,2,False
DXB-02,2026-04-15,urban_dense,605.75,10.101153692545306,5,3,4.597577142857143,596,9.938568057378461,654.8214285714286,14.006875477463712,0.16258563516684532,4.068307420085251,0.016359060402684533,0.4093454305084636,1.3006850813347626,-0.0,32.54645936068201,-0.0,2,False
DXB-03,2026-04-15,suburban,477.25,11.072498641106204,5,2,4.597577142857143,442,10.25467658327699,498.82142857142856,10.669977081741788,0.8178220578292148,0.41530049846479855,0.07975113122171926,0.04049864421292992,6.542576462633718,-0.0,3.3224039877183884,-0.0,2,False
DXB-04,2026-04-15,industrial_b2b,324.75,10.595254519150458,5,3,4.597577142857143,381,12.430460267271208,369.32142857142856,7.8999236058059585,-1.8352057481207495,-4.530536661465249,0.14763779527559057,0.3644705476750471,0.0,14.681645984965996,0.0,36.244293291721995,2,False
AUH-01,2026-04-15,urban_dense,562.5,9.37994049039494,3,3,4.597577142857143,496,8.271023081308249,580.7857142857143,12.423223834988542,1.1089174090866916,4.152200753680294,0.13407258064516142,0.5020177930664812,8.871339272693533,-0.0,33.21760602944235,-0.0,2,False
AUH-02,2026-04-15,suburban,400.25,9.286050458046642,4,2,4.597577142857143,454,10.533084092325232,421.4642857142857,9.01527883880825,-1.2470336342785906,-1.5178052535169826,0.11839207048458127,0.14409884514478602,0.0,9.976269074228725,0.0,12.14244202813586,2,False
AUH-03,2026-04-15,industrial_b2b,264.5,8.629545251163345,5,2,4.597577142857143,279,9.102620510678916,311.10714285714283,6.654698242933536,-0.4730752595155714,-2.44792226774538,0.051971326164874605,0.26892500515357665,0.0,3.784602076124571,0.0,19.58337814196304,2,False
SHJ-01,2026-04-15,suburban,393.5,9.129446234207002,4,3,4.597577142857143,377,8.746635909265667,468.67857142857144,10.025210084033613,0.38281032494133527,1.2785741747679467,0.043766578249336836,0.14617896389324964,3.062482599530682,-0.0,10.228593398143573,-0.0,2,False
SHJ-02,2026-04-15,mixed,322.5,7.014564192817086,2,3,4.597577142857143,330,7.177693592650042,347.85714285714283,7.440794499618028,-0.1631293998329557,0.2631009069679866,0.02272727272727276,0.036655355034575725,0.0,1.3050351986636457,2.104807255743893,-0.0,2,False
AAN-01,2026-04-15,mixed,212.5,4.621999661933739,2,2,4.597577142857143,188,4.089110289146084,225.5,4.823529411764706,0.5328893727876549,0.7344191226186219,0.1303191489361703,0.1796036474164135,4.263114982301239,-0.0,5.875352980948975,-0.0,2,False
RAK-01,2026-04-15,mixed,196.25,4.268552628962335,2,1,4.597577142857143,178,3.8716044227021436,211.21428571428572,4.517952635599695,0.39694820626019167,0.6463482128975513,0.10252808988764045,0.16694582977215416,3.1755856500815334,-0.0,5.17078570318041,-0.0,2,False
FUJ-01,2026-04-15,suburban,152.25,3.5322952710495965,2,1,4.597577142857143,170,3.9441063781834567,170.96428571428572,3.6569900687547747,-0.41181110713386015,-0.28711630942868194,0.10441176470588216,0.07279628942486069,0.0,3.2944888570708812,0.0,2.2969304754294555,2,False
DXB-01,2026-04-16,urban_dense,705.5,11.764529806175343,5,4,4.597577142857143,713,11.889595679380607,737.1071428571429,15.766997708174179,-0.12506587320526386,3.877402028793572,0.010518934081346255,0.3261172316833205,0.0,1.0005269856421108,31.019216230348576,-0.0,3,False
DXB-02,2026-04-16,urban_dense,594.5,9.913554882737408,5,3,4.597577142857143,558,9.304900966471779,651.5,13.935828877005347,0.608653916265629,4.630927910533568,0.06541218637992852,0.49768696380758126,4.869231330125032,-0.0,37.04742328426855,-0.0,3,False
DXB-03,2026-04-16,suburban,465.5,10.799891288496466,5,2,4.597577142857143,489,11.345105993715945,497.32142857142856,10.63789152024446,-0.5452147052194789,-0.7072144734714847,0.04805725971370151,0.06233652412442958,0.0,4.361717641755831,0.0,5.657715787771878,3,False
DXB-04,2026-04-16,industrial_b2b,354.75,11.57403091814819,5,3,4.597577142857143,369,12.038949707672115,370.64285714285717,7.928189457601222,-0.4649187895239244,-4.110760250070893,0.038617886178861895,0.34145505628711204,0.0,3.7193503161913952,0.0,32.88608200056714,3,False
AUH-01,2026-04-16,urban_dense,483.25,8.058411096859297,3,3,4.597577142857143,593,9.888541708096355,576.9642857142857,12.3414820473644,-1.830130611237058,2.4529403392680447,0.18507588532883648,0.2480588555600339,0.0,14.641044889896463,19.623522714144357,-0.0,3,False
AUH-02,2026-04-16,suburban,352.75,8.184020734730673,4,2,4.597577142857143,401,9.303450927362155,422.4642857142857,9.0366692131398,-1.1194301926314818,-0.2667817142223541,0.1203241895261846,0.028675565261243957,0.0,8.955441541051854,0.0,2.1342537137788327,3,False
AUH-03,2026-04-16,industrial_b2b,272.0,8.874239350912777,5,2,4.597577142857143,319,10.40765570934256,311.39285714285717,6.660809778456838,-1.5334163584297826,-3.746845930885722,0.14733542319749227,0.3600086355203237,0.0,12.267330867438261,0.0,29.974767447085775,3,False
SHJ-01,2026-04-16,suburban,415.25,9.634059844356944,4,3,4.597577142857143,355,8.236222142677219,465.57142857142856,9.958747135217724,1.397837701679725,1.7225249925405048,0.1697183098591549,0.20914018134782736,11.1827016134378,-0.0,13.780199940324039,-0.0,3,False
SHJ-02,2026-04-16,mixed,325.25,7.074378306089169,2,3,4.597577142857143,319,6.938437139561706,346.5357142857143,7.412528647822765,0.13594116652746369,0.4740915082610595,0.01959247648902833,0.06832828470231084,1.0875293322197095,-0.0,3.792732066088476,-0.0,3,False
AAN-01,2026-04-16,mixed,225.25,4.899319641649763,2,2,4.597577142857143,192,4.17611263572366,224.75,4.807486631016043,0.7232070059261027,0.6313739952923827,0.17317708333333334,0.15118701298701315,5.785656047408821,-0.0,5.050991962339062,-0.0,3,False
RAK-01,2026-04-16,mixed,207.75,4.5186843753728665,2,1,4.597577142857143,194,4.219613809012448,209.96428571428572,4.491214667685256,0.2990705663604185,0.2716008586728078,0.07087628865979385,0.06436628349559148,2.392564530883348,-0.0,2.1728068693824625,-0.0,3,False
FUJ-01,2026-04-16,suburban,167.0,3.874504500921396,2,1,4.597577142857143,156,3.6192976176271725,171.46428571428572,3.66768525592055,0.25520688329422336,0.048387638293377666,0.07051282051282041,0.013369344940773568,2.041655066353787,-0.0,0.38710110634702133,-0.0,3,False
DXB-01,2026-04-17,urban_dense,869.0,14.490965842050135,5,4,4.597577142857143,789,13.156929861193968,732.8571428571429,15.676088617265089,1.334035980856168,2.5191587560711213,0.10139416983523439,0.19147010606944986,10.672287846849343,-0.0,20.15327004856897,-0.0,4,True
DXB-02,2026-04-17,urban_dense,774.5,12.915135839663789,5,3,4.597577142857143,816,13.607167004732926,645.75,13.81283422459893,-0.6920311650691371,0.20566721986600456,0.05085784313725485,0.015114624505928983,0.0,5.536249320553097,1.6453377589280365,-0.0,4,True
DXB-03,2026-04-17,suburban,586.5,13.60716700473293,5,2,4.597577142857143,522,12.110726643598614,497.64285714285717,10.644766997708174,1.4964403611343151,-1.4659596458904396,0.12356321839080489,0.12104638218923917,11.971522889074521,-0.0,0.0,11.727677167123517,4,True
DXB-04,2026-04-17,industrial_b2b,431.5,14.078067205584057,5,3,4.597577142857143,409,13.34398490633576,370.35714285714283,7.922077922077921,0.734082299248298,-5.421906984257838,0.05501222493887518,0.4063184290386526,5.872658393986384,-0.0,0.0,43.3752558740627,4,True
AUH-01,2026-04-17,urban_dense,749.5,12.498249595646236,3,3,4.597577142857143,607,10.121998004746183,582.0714285714286,12.45072574484339,2.3762515909000523,2.3287277400972073,0.23476112026359153,0.23006601453638617,19.01001272720042,-0.0,18.62982192077766,-0.0,4,True
AUH-02,2026-04-17,suburban,476.75,11.060898328229197,4,2,4.597577142857143,455,10.556284718079253,423.35714285714283,9.055767761650115,0.5046136101499439,-1.5005169564291378,0.04780219780219795,0.1421444188464596,4.036908881199551,-0.0,0.0,12.004135651433103,4,True
AUH-03,2026-04-17,industrial_b2b,379.5,12.38152144732132,5,2,4.597577142857143,336,10.962295668774608,311.9642857142857,6.673032849503438,1.4192257785467124,-4.28926281927117,0.1294642857142857,0.3912741408251611,11.3538062283737,-0.0,0.0,34.31410255416936,4,True
SHJ-01,2026-04-17,suburban,548.75,12.73134338251866,4,3,4.597577142857143,524,12.157127895106656,463.17857142857144,9.907563025210084,0.5742154874120029,-2.249564869896572,0.047232824427480884,0.18504081632653058,4.593723899296023,-0.0,0.0,17.996518959172576,4,True
SHJ-02,2026-04-17,mixed,413.0,8.982992284134747,2,3,4.597577142857143,428,9.309251083800659,344.2857142857143,7.364400305576776,-0.3262587996659114,-1.9448507782238824,0.03504672897196267,0.20891592252873947,0.0,2.6100703973272914,0.0,15.55880622579106,4,True
AAN-01,2026-04-17,mixed,268.0,5.829157220697609,2,2,4.597577142857143,282,6.133665433719126,222.03571428571428,4.74942704354469,-0.3045082130215171,-1.3842383901744357,0.049645390070922016,0.2256788220897643,0.0,2.4360657041721367,0.0,11.073907121395486,4,True
RAK-01,2026-04-17,mixed,248.75,5.410458427793023,2,1,4.597577142857143,233,5.067886688143817,210.21428571428572,4.496562261268144,0.3425717396492063,-0.5713244268756732,0.0675965665236051,0.11273425434161169,2.7405739171936503,-0.0,0.0,4.570595415005386,4,True
FUJ-01,2026-04-17,suburban,190.75,4.425519362579379,2,1,4.597577142857143,204,4.732927653820148,171.10714285714286,3.660045836516425,-0.30740829124076896,-1.0728818173037236,0.06495098039215676,0.22668460111317246,0.0,2.4592663299261517,0.0,8.583054538429788,4,True
DXB-01,2026-04-18,urban_dense,857.25,14.295029307361888,5,4,4.597577142857143,719,11.98964837794482,722.5,15.454545454545455,2.305380929417069,3.4648970766006357,0.19228094575799737,0.2889907166063667,18.443047435336553,-0.0,27.719176612805086,-0.0,5,True
DXB-02,2026-04-18,urban_dense,755.25,12.594133431770272,5,3,4.597577142857143,693,11.556086684166566,637.25,13.631016042780749,1.0380467476037065,2.074929358614183,0.08982683982683981,0.17955294169410502,8.304373980829652,-0.0,16.599434868913463,-0.0,5,True
DXB-03,2026-04-18,suburban,621.25,14.413388749685133,5,2,4.597577142857143,575,13.340359808561693,494.07142857142856,10.568372803666922,1.0730289411234395,-2.771987004894772,0.08043478260869558,0.20778952327175926,8.584231528987516,-0.0,0.0,22.175896039158175,5,True
DXB-04,2026-04-18,industrial_b2b,440.5,14.371700125283379,5,3,4.597577142857143,425,13.865998985801216,365.9642857142857,7.828113063407181,0.5057011394821629,-6.037885922394035,0.036470588235294185,0.43544543228200366,4.045609115857303,-0.0,0.0,48.30308737915228,5,True
AUH-01,2026-04-18,urban_dense,655.25,10.92658845570006,3,3,4.597577142857143,633,10.555559698524439,569.75,12.18716577540107,0.3710287571756208,1.631606076876631,0.03515007898894143,0.15457314661435842,2.9682300574049663,-0.0,13.052848615013048,-0.0,5,True
AUH-02,2026-04-18,suburban,505.75,11.733716475095786,4,2,4.597577142857143,489,11.345105993715945,421.4642857142857,9.01527883880825,0.3886104813798408,-2.3298271549076954,0.03425357873210635,0.20535966399945377,3.108883851038726,-0.0,0.0,18.638617239261563,5,True
AUH-03,2026-04-18,industrial_b2b,355.75,11.606656798114782,5,2,4.597577142857143,351,11.451683868273474,309.9642857142857,6.630252100840337,0.15497292984130873,-4.821431767433137,0.013532763532763623,0.42102382696668395,1.2397834387304698,-0.0,0.0,38.5714541394651,5,True
SHJ-01,2026-04-18,suburban,554.25,12.858946824165772,4,3,4.597577142857143,559,12.96914979649737,459.0357142857143,9.818945760122231,-0.11020297233159759,-3.150204036375138,0.008497316636851597,0.24289981115230286,0.0,0.8816237786527807,0.0,25.201632291001104,5,True
SHJ-02,2026-04-18,mixed,386.5,8.406601738058306,2,3,4.597577142857143,398,8.656733484468838,342.17857142857144,7.319327731092438,-0.25013174641053126,-1.3374057533763999,0.02889447236180899,0.15449311865449683,0.0,2.00105397128425,0.0,10.699246027011199,5,True
AAN-01,2026-04-18,mixed,249.5,5.426771367776319,2,2,4.597577142857143,238,5.176639621365787,219.67857142857142,4.699006875477464,0.25013174641053215,-0.4776327458883234,0.04831932773109252,0.09226694937715335,2.001053971284257,-0.0,0.0,3.821061967106587,5,True
RAK-01,2026-04-18,mixed,231.5,5.035260808177226,2,1,4.597577142857143,233,5.067886688143817,207.64285714285714,4.441558441558441,-0.0326258799665915,-0.6263282465853761,0.0064377682403434265,0.12358765795822822,0.0,0.261007039732732,0.0,5.010625972683009,5,True
FUJ-01,2026-04-18,suburban,200.25,4.645925307242573,2,1,4.597577142857143,143,3.317689482824908,170.71428571428572,3.651642475171887,1.3282358244176646,0.33395299234697884,0.4003496503496505,0.10065830273622485,10.625886595341317,-0.0,2.6716239387758307,-0.0,5,True
DXB-01,2026-04-19,urban_dense,653.5,10.897406418618832,5,4,4.597577142857143,704,11.739516631534288,708.6428571428571,15.158135981665392,-0.8421102129154558,3.418619350131104,0.07173295454545447,0.2912061422484914,0.0,6.736881703323647,27.348954801048833,-0.0,6,False
DXB-02,2026-04-19,urban_dense,639.75,10.668118984409178,5,3,4.597577142857143,398,6.636829004759441,630.8214285714286,13.493506493506493,4.031289979649737,6.856677488747051,0.6074120603015076,1.0331255308566714,32.25031983719789,-0.0,54.85341990997641,-0.0,6,False
DXB-03,2026-04-19,suburban,466.5,10.823091914250487,5,2,4.597577142857143,380,8.816237786527727,486.75,10.411764705882353,2.006854127722759,1.5955269193546258,0.22763157894736843,0.18097593984962418,16.054833021782073,-0.0,12.764215354837006,-0.0,6,False
DXB-04,2026-04-19,industrial_b2b,347.75,11.345649758382054,5,3,4.597577142857143,348,11.353806228373703,363.60714285714283,7.777692895339953,-0.008156469991648763,-3.5761133330337493,0.0007183908045977881,0.3149704390847249,0.0,0.0652517599331901,0.0,28.608906664269995,6,False
AUH-01,2026-04-19,urban_dense,581.25,9.692605173408104,3,3,4.597577142857143,549,9.15482191862546,564.7857142857143,12.080977845683728,0.537783254782644,2.926155927058268,0.0587431693989072,0.31963002154143616,4.302266038261152,-0.0,23.409247416466144,-0.0,6,False
AUH-02,2026-04-19,suburban,413.75,9.599258905725913,4,2,4.597577142857143,344,7.981015259382995,416.57142857142856,8.910618792971734,1.6182436463429175,0.9296035335887387,0.20276162790697663,0.11647685205160295,12.94594917074334,-0.0,7.43682826870991,-0.0,6,False
AUH-03,2026-04-19,industrial_b2b,295.75,9.649104000119316,5,2,4.597577142857143,267,8.711109951079822,305.57142857142856,6.536287242169594,0.937994049039494,-2.174822708910227,0.10767790262172286,0.24966080340205535,7.503952392315952,-0.0,0.0,17.398581671281818,6,False
SHJ-01,2026-04-19,suburban,464.5,10.776690662742446,4,3,4.597577142857143,481,11.159500987683781,454.2857142857143,9.717341482047365,-0.38281032494133527,-1.4421595056364165,0.03430353430353428,0.129231540660112,0.0,3.062482599530682,0.0,11.537276045091332,6,False
SHJ-02,2026-04-19,mixed,353.5,7.688832378793302,2,3,4.597577142857143,315,6.85143479298413,340.89285714285717,7.291825821237587,0.837397585809172,0.44039102825345644,0.1222222222222223,0.06427719763229986,6.699180686473376,-0.0,3.5231282260276515,-0.0,6,False
AAN-01,2026-04-19,mixed,218.5,4.752503181800103,2,2,4.597577142857143,251,5.459397247742911,216.03571428571428,4.621084797555386,-0.7068940659428078,-0.8383124501875248,0.12948207171314752,0.15355403026114467,0.0,5.655152527542462,0.0,6.706499601500198,6,False
RAK-01,2026-04-19,mixed,191.75,4.170674989062562,2,1,4.597577142857143,192,4.17611263572366,206.28571428571428,4.412528647822765,-0.005437646661098583,0.236416012099105,0.0013020833333333493,0.05661150278293141,0.0,0.043501173288788664,1.89132809679284,-0.0,6,False
FUJ-01,2026-04-19,suburban,163.5,3.793302310782325,2,1,4.597577142857143,171,3.967307003937478,166.5,3.5614973262032086,-0.17400469315515288,-0.40580967773426924,0.043859649122807105,0.1022884483937116,0.0,1.392037545241223,0.0,3.246477421874154,6,False
DXB-01,2026-04-20,urban_dense,743.0,12.389859172201671,5,4,4.597577142857143,780,13.006850813347649,705.8571428571429,15.098548510313217,-0.6169916411459777,2.091697696965568,0.0474358974358974,0.16081507560762245,0.0,4.935933129167822,16.733581575724543,-0.0,0,False
DXB-02,2026-04-20,urban_dense,636.75,10.618092635127072,5,3,4.597577142857143,600,10.00526985642127,616.0,13.176470588235293,0.6128227787058016,3.1712007318140234,0.06124999999999988,0.31695304347826087,4.902582229646413,-0.0,25.369605854512187,-0.0,0,False
DXB-03,2026-04-20,suburban,457.5,10.614286282464303,5,2,4.597577142857143,410,9.512256559148337,480.67857142857144,10.281894576012224,1.1020297233159653,0.7696380168638868,0.1158536585365853,0.08091014073035,8.816237786527722,-0.0,6.157104134911094,-0.0,0,False
DXB-04,2026-04-20,industrial_b2b,376.25,12.2754873374299,5,3,4.597577142857143,332,10.831792148908244,362.10714285714283,7.745607333842627,1.4436951885216551,-3.086184815065617,0.1332831325301204,0.2849191318148289,11.549561508173241,-0.0,0.0,24.689478520524936,0,False
